Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14820,14929,109,0.73012257
1,1654808,1655205,397,0.023984944
2,130806,130972,166,0.12674464
3,133137,133309,172,0.12902354
4,130958,131078,120,0.09154855
5,129786,129854,68,0.052366506
6,145425,145475,50,0.034370165
