Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,101872,101988,116,0.11373887
1,597824,598221,397,0.06636343
2,264023,264089,66,0.024991576
3,266203,266266,63,0.02366055
4,297669,297726,57,0.01914512
5,282686,282744,58,0.020513255
6,276895,276952,57,0.020581184
7,305715,305780,65,0.021257114
8,306681,306744,63,0.0205383
9,316087,316136,49,0.015499658
10,261816,261870,54,0.020620918
11,242878,242931,53,0.021816894
12,240901,240953,52,0.021580972
13,17051,17230,179,1.0388857
