Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440719043877,1440719057381,13504,0,0,0,
1,1440719057450,1440720882029,1824579,1,1,1,
2,1440720882049,1440721026265,144216,2,2,2,
3,1440721027295,1440721176246,148951,3 4,4,3,
4,1440721176276,1440721357278,181002,5 6,6,5,
5,1440721357302,1440721503053,145751,7 8,8,7,
6,1440721503121,1440721653462,150341,9,9,9,
