Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440618820041,1440618838683,18642,0,0,0,
1,1440618838757,1440623714607,4875850,1,1,1,
2,1440623714633,1440624143241,428608,2,2,2,
3,1440624145495,1440624541007,395512,3 4,4,3,
4,1440624541039,1440624957905,416866,5 6,6,5,
5,1440624957934,1440625376052,418118,7 8,8,7,
6,1440625376109,1440625779073,402964,9,9,9,
