Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440164708970,1440164713674,4704,0,0,0,
1,1440164713701,1440164855041,141340,1,1,1,
2,1440164855056,1440164856281,1225,2,2,2,
3,1440164857862,1440164861256,3394,3 4,4,3,
4,1440164861282,1440164863036,1754,5 6,6,5,
5,1440164863059,1440164864673,1614,7 8,8,7,
6,1440164864697,1440164867274,2577,9,9,9,
