Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440689329714,1440689337629,7915,0,0,0,
1,1440689337713,1440689669147,331434,1,1,1,
2,1440689669162,1440689671783,2621,2,2,2,
3,1440689674225,1440689678992,4767,3 4,4,3,
4,1440689679021,1440689682669,3648,5 6,6,5,
5,1440689682692,1440689685946,3254,7 8,8,7,
6,1440689685971,1440689692255,6284,9,9,9,
