Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,55721,55857,136,0.24347888
1,215481,215778,297,0.13764146
2,819592,819704,112,0.013663469
3,189830,189945,115,0.060543843
4,149632,149746,114,0.07612891
5,94479,94559,80,0.084603265
