Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14892,15006,114,0.7596961
1,706372,706739,367,0.05192865
2,156312,156518,206,0.13161425
3,171059,171172,113,0.06601547
4,187848,187909,61,0.032462522
5,160698,160743,45,0.027994998
