Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,10953,11047,94,0.85090977
1,383720,383961,241,0.06276679
2,8440,8498,58,0.68251354
3,13740,13879,139,1.0015131
4,9684,9765,81,0.82949305
5,9592,9634,42,0.435956
6,13019,13047,28,0.21460871
