Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14920,15031,111,0.73847383
1,1412663,1413074,411,0.029085524
2,157177,157277,100,0.063582085
3,115828,116044,216,0.18613629
4,114843,114967,124,0.10785704
5,114640,114709,69,0.06015221
6,118749,118797,48,0.04040506
