Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,27973,28116,143,0.50860715
1,135083,135367,284,0.20980002
2,135469,135589,120,0.08850275
3,110899,111014,115,0.10359053
4,90201,90332,131,0.14502059
5,77803,77879,76,0.09758729
