Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,4903,4999,96,1.9203842
1,83474,83730,256,0.30574465
2,988,1052,64,6.08365
3,2202,2309,107,4.634041
4,1311,1390,79,5.6834536
5,1092,1132,40,3.5335689
6,1530,1555,25,1.607717
