Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437590198546,1437590211837,13291,0,0,0,
1,1437590211888,1437590431647,219759,1,1,1,
2,1437590432799,1437590500255,67456,2 3,3,2,
3,1437590500287,1437590550398,50111,5 4,5,4,
4,1437590550425,1437590573470,23045,6 7,7,6,
5,1437590573493,1437590606602,33109,8,8,8,
