Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437624458460,1437624473820,15360,0,0,0,
1,1437624473877,1437625285484,811607,1,1,1,
2,1437625286480,1437625476030,189550,2 3,3,2,
3,1437625476058,1437625655184,179126,5 4,5,4,
4,1437625655209,1437625835530,180321,6 7,7,6,
5,1437625835570,1437626011934,176364,8,8,8,
