Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15249,15360,111,0.72265625
1,811223,811607,384,0.047313537
2,189345,189550,205,0.108150885
3,179004,179126,122,0.068108484
4,180257,180321,64,0.03549226
5,176320,176364,44,0.024948403
