Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440190373687,1440190388952,15265,0,0,0,
1,1440190389013,1440191772360,1383347,1,1,1,
2,1440191772378,1440191885125,112747,2,2,2,
3,1440191886243,1440191991474,105231,3 4,4,3,
4,1440191991501,1440192101832,110331,5 6,6,5,
5,1440192101856,1440192205946,104090,7 8,8,7,
6,1440192205986,1440192325606,119620,9,9,9,
