Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440178872590,1440178889461,16871,0,0,0,
1,1440178889557,1440179869516,979959,1,1,1,
2,1440179869532,1440179933056,63524,2,2,2,
3,1440179934352,1440180002528,68176,3 4,4,3,
4,1440180002556,1440180068230,65674,5 6,6,5,
5,1440180068254,1440180154814,86560,7 8,8,7,
6,1440180154840,1440180241139,86299,9,9,9,
