Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15424,15537,113,0.7272962
1,1206044,1206446,402,0.03332101
2,113643,113741,98,0.08616066
3,140615,140790,175,0.12429861
4,123017,123140,123,0.09988631
5,117484,117546,62,0.05274531
6,117678,117723,45,0.038225327
