Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,349342,349493,151,0.043205444
1,1208680,1208983,303,0.025062388
2,2499969,2500082,113,0.004519852
3,1993434,1993548,114,0.0057184477
4,1229290,1229407,117,0.009516783
5,654161,654269,108,0.016506972
