Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14794,14904,110,0.7380569
1,598474,598837,363,0.0606175
2,129519,129729,210,0.16187592
3,120766,120882,116,0.095961355
4,111414,111492,78,0.06996018
5,121974,122025,51,0.041794714
