Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,13363,13506,143,1.0587887
1,4453695,4454191,496,0.01113558
2,463971,464143,172,0.037057545
3,309655,309917,262,0.084538765
4,317361,317528,167,0.05259379
5,313452,313568,116,0.03699357
6,331299,331388,89,0.026856735
