Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440595875783,1440595889289,13506,0,0,0,
1,1440595889385,1440600343576,4454191,1,1,1,
2,1440600343597,1440600807740,464143,2,2,2,
3,1440600808768,1440601118685,309917,3 4,4,3,
4,1440601118717,1440601436245,317528,5 6,6,5,
5,1440601436273,1440601749841,313568,7 8,8,7,
6,1440601749914,1440602081302,331388,9,9,9,
