Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440595875920,1440595889283,13363,True,
1,count at DataValidators.scala:38,,2400,1440595889881,1440600343576,4453695,True,
2,count at GradientDescent.scala:161,,2400,1440600343769,1440600807740,463971,True,
3,treeAggregate at GradientDescent.scala:189,,2400,1440600809010,1440601117229,308219,True,
4,treeAggregate at GradientDescent.scala:189,3,48,1440601117249,1440601118685,1436,True,
5,treeAggregate at GradientDescent.scala:189,,2400,1440601118877,1440601435280,316403,True,
6,treeAggregate at GradientDescent.scala:189,5,48,1440601435287,1440601436245,958,True,
7,treeAggregate at GradientDescent.scala:189,,2400,1440601436379,1440601749117,312738,True,
8,treeAggregate at GradientDescent.scala:189,7,48,1440601749127,1440601749841,714,True,
9,mean at LogisticRegressionApp.java:93,,2400,1440601750003,1440602081302,331299,True,
