Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,81889,82032,143,0.17432222
1,475293,475633,340,0.07148369
2,202202,202274,72,0.035595283
3,199857,199919,62,0.031012561
4,208251,208313,62,0.029762905
5,202001,202058,57,0.028209724
6,212208,212268,60,0.028266156
7,208370,208422,52,0.024949381
8,213630,213674,44,0.020592118
9,228582,228624,42,0.018370774
10,272339,272376,37,0.013584163
11,230565,230606,41,0.017779242
12,209327,209374,47,0.02244787
13,13160,13249,89,0.6717488
