Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,190220,190380,160,0.08404244
1,760555,760879,324,0.04258233
2,1487010,1487131,121,0.008136472
3,731284,731396,112,0.015313181
4,799151,799270,119,0.014888586
5,299522,299654,132,0.044050805
