Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440540479527,1440540497210,17683,0,0,0,
1,1440540497751,1440542470952,1973201,1,1,1,
2,1440542470970,1440542597050,126080,2,2,2,
3,1440542598191,1440542716908,118717,3 4,4,3,
4,1440542716943,1440542834791,117848,5 6,6,5,
5,1440542834817,1440542951964,117147,7 8,8,7,
6,1440542952005,1440543091164,139159,9,9,9,
