Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440540479683,1440540497205,17522,True,
1,count at DataValidators.scala:38,,800,1440540497975,1440542470952,1972977,True,
2,count at GradientDescent.scala:161,,800,1440542471046,1440542597050,126004,True,
3,treeAggregate at GradientDescent.scala:189,,800,1440542598310,1440542715951,117641,True,
4,treeAggregate at GradientDescent.scala:189,3,27,1440542715965,1440542716908,943,True,
5,treeAggregate at GradientDescent.scala:189,,800,1440542717045,1440542834376,117331,True,
6,treeAggregate at GradientDescent.scala:189,5,27,1440542834385,1440542834791,406,True,
7,treeAggregate at GradientDescent.scala:189,,800,1440542834876,1440542951473,116597,True,
8,treeAggregate at GradientDescent.scala:189,7,27,1440542951478,1440542951963,485,True,
9,mean at LogisticRegressionApp.java:93,,800,1440542952057,1440543091164,139107,True,
