Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440603274249,1440603287853,13604,0,0,0,
1,1440603289033,1440607689938,4400905,1,1,1,
2,1440607689960,1440608107948,417988,2,2,2,
3,1440608108986,1440608460863,351877,3 4,4,3,
4,1440608460894,1440608835944,375050,5 6,6,5,
5,1440608835974,1440609183592,347618,7 8,8,7,
6,1440609183663,1440609566607,382944,9,9,9,
