Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440193112161,1440193128423,16262,True,
1,count at DataValidators.scala:38,,1600,1440193128906,1440194586475,1457569,True,
2,count at GradientDescent.scala:161,,1600,1440194586602,1440194691437,104835,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440194692724,1440194819220,126496,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440194819236,1440194820463,1227,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440194820599,1440194935098,114499,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440194935106,1440194935686,580,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440194935768,1440195061314,125546,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440195061320,1440195061803,483,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440195061908,1440195181043,119135,True,
