Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440193112056,1440193128428,16372,0,0,0,
1,1440193128506,1440194586475,1457969,1,1,1,
2,1440194586493,1440194691437,104944,2,2,2,
3,1440194692517,1440194820463,127946,3 4,4,3,
4,1440194820490,1440194935686,115196,5 6,6,5,
5,1440194935711,1440195061803,126092,7 8,8,7,
6,1440195061860,1440195181043,119183,9,9,9,
