Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,264626,264840,214,0.0808035
1,1000932,1001222,290,0.028964607
2,1968975,1969096,121,0.0061449516
3,900922,901038,116,0.01287404
4,1030527,1030651,124,0.012031231
5,531397,531505,108,0.02031966
