Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,11768,11848,80,0.6752194
1,429762,429998,236,0.054883976
2,16024,16090,66,0.41019264
3,17596,17715,119,0.6717471
4,15982,16063,81,0.5042645
5,15787,15830,43,0.27163613
6,23291,23329,38,0.1628874
