Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438270692428,1438270704276,11848,0,0,0,
1,1438270704341,1438271134339,429998,1,1,1,
2,1438271134356,1438271150446,16090,2,2,2,
3,1438271151644,1438271169359,17715,3 4,4,3,
4,1438271169386,1438271185449,16063,5 6,6,5,
5,1438271185473,1438271201303,15830,7 8,8,7,
6,1438271201362,1438271224691,23329,9,9,9,
