Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,192130,192297,167,0.08684483
1,592364,592644,280,0.0472459
2,1682528,1682644,116,0.0068939123
3,786605,786714,109,0.013855098
4,685764,685880,116,0.01691258
5,312111,312222,111,0.035551626
