id,stageID,executorID,host,type,executionTime,finishTime,gettingResultTime,startTime,executorRunTime,executorDeserializerTime,resultSerializationTime,shuffleWriteTime,GCTime,resultSize,memoryBytesSpilled,diskBytesSpilled,shuffleBytesWritten,shuffleRecordsWritten,dataReadMethod,bytesRead,recordsRead,shuffleRemoteBlocksFetched,shuffleLocalBlocksFetched,shuffleFetchWaitTime,shuffleRemoteBytesRead,shuffleLocalBytesRead,shuffleTotalRecordsRead,
2855,6,4,9.12.247.208,ShuffleMapTask,3901,1436924941482,0,1436924937581,3893,2,0,92170,173,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3055,8,5,9.12.247.196,ResultTask,372,1436924968825,0,1436924968453,363,2,0,null,14,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3255,8,7,9.12.247.186,ResultTask,517,1436924971308,0,1436924970791,508,2,0,null,19,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3455,8,5,9.12.247.196,ResultTask,4175,1436924996897,0,1436924992722,4166,2,0,null,73,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3655,8,2,9.12.247.200,ResultTask,4776,1436925027871,0,1436925023095,4769,1,0,null,87,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
55,1,5,9.12.247.196,ResultTask,22029,1436924362098,0,1436924340069,21997,8,0,null,1717,2336,0,0,null,null,Hadoop,121458004,1180555,null,null,null,null,null,null,
255,1,0,9.12.247.197,ResultTask,19462,1436924469805,0,1436924450343,19444,4,0,null,1398,2336,0,0,null,null,Hadoop,121456411,1180555,null,null,null,null,null,null,
455,1,2,9.12.247.200,ResultTask,26952,1436924600800,0,1436924573848,26933,4,0,null,709,2336,0,0,null,null,Hadoop,121455966,1180555,null,null,null,null,null,null,
655,1,6,9.12.247.202,ResultTask,21014,1436924709021,0,1436924688007,20996,5,0,null,447,2336,0,0,null,null,Hadoop,121453473,1180555,null,null,null,null,null,null,
855,2,0,9.12.247.197,ShuffleMapTask,204,1436924746143,0,1436924745939,190,4,0,77347,30,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1055,2,5,9.12.247.196,ShuffleMapTask,3919,1436924755556,0,1436924751637,3908,4,0,51639,21,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1255,2,0,9.12.247.197,ShuffleMapTask,4749,1436924779824,0,1436924775075,4736,6,0,81466,37,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1455,3,3,9.12.247.192,ResultTask,698,1436924820522,0,1436924819824,546,139,1,null,0,937,0,0,null,null,null,null,null,27,1,73,2619,97,28,
1655,4,2,9.12.247.200,ShuffleMapTask,152,1436924821756,0,1436924821604,141,3,0,96603,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
56,1,8,9.12.247.250,ResultTask,23501,1436924363617,0,1436924340116,23476,6,0,null,1795,2336,0,0,null,null,Hadoop,121452343,1180555,null,null,null,null,null,null,
256,1,6,9.12.247.202,ResultTask,24586,1436924475211,0,1436924450625,24566,5,0,null,1810,2336,0,0,null,null,Hadoop,121456695,1180555,null,null,null,null,null,null,
456,1,9,9.12.247.199,ResultTask,22744,1436924596623,0,1436924573879,22728,3,0,null,980,2336,0,0,null,null,Hadoop,121452791,1180555,null,null,null,null,null,null,
656,1,8,9.12.247.250,ResultTask,22255,1436924710324,0,1436924688069,22241,3,0,null,796,2336,0,0,null,null,Hadoop,121452427,1180555,null,null,null,null,null,null,
856,2,9,9.12.247.199,ShuffleMapTask,281,1436924746224,0,1436924745943,262,4,0,94008,51,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1056,2,4,9.12.247.208,ShuffleMapTask,3257,1436924754944,0,1436924751687,3244,4,0,78246,154,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1256,2,0,9.12.247.197,ShuffleMapTask,5245,1436924780504,0,1436924775259,5234,3,0,84494,37,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1456,3,4,9.12.247.208,ResultTask,675,1436924820499,0,1436924819824,480,184,0,null,0,937,0,0,null,null,null,null,null,24,4,146,2328,388,28,
1656,4,3,9.12.247.192,ShuffleMapTask,207,1436924821821,0,1436924821614,192,5,0,105180,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1856,4,8,9.12.247.250,ShuffleMapTask,3657,1436924836088,0,1436924832431,3647,3,0,109366,68,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2056,4,0,9.12.247.197,ShuffleMapTask,4611,1436924860412,0,1436924855801,4603,2,0,80025,139,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2256,6,4,9.12.247.208,ShuffleMapTask,241,1436924894824,0,1436924894583,230,3,0,50623,15,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2456,6,4,9.12.247.208,ShuffleMapTask,243,1436924895687,0,1436924895444,235,2,0,90982,27,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2656,6,4,9.12.247.208,ShuffleMapTask,3835,1436924916952,0,1436924913117,3827,2,0,76359,167,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2856,6,2,9.12.247.200,ShuffleMapTask,5788,1436924943515,0,1436924937727,5780,2,0,71510,74,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3056,8,2,9.12.247.200,ResultTask,360,1436924968814,0,1436924968454,348,2,0,null,0,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3256,8,3,9.12.247.192,ResultTask,510,1436924971301,0,1436924970791,497,6,0,null,24,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3456,8,5,9.12.247.196,ResultTask,3948,1436924996997,0,1436924993049,3936,2,0,null,73,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3656,8,0,9.12.247.197,ResultTask,9545,1436925032717,0,1436925023172,9536,1,0,null,172,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
57,1,8,9.12.247.250,ResultTask,23715,1436924363834,0,1436924340119,23691,6,0,null,1795,2336,0,0,null,null,Hadoop,121459007,1180555,null,null,null,null,null,null,
257,1,0,9.12.247.197,ResultTask,21018,1436924471726,0,1436924450708,21001,4,0,null,1506,2336,0,0,null,null,Hadoop,121457686,1180555,null,null,null,null,null,null,
457,1,9,9.12.247.199,ResultTask,20558,1436924594501,0,1436924573943,20543,3,0,null,928,2336,0,0,null,null,Hadoop,121456700,1180555,null,null,null,null,null,null,
657,1,5,9.12.247.196,ResultTask,19692,1436924709049,0,1436924689357,19678,4,0,null,620,2336,0,0,null,null,Hadoop,121455040,1180555,null,null,null,null,null,null,
857,2,5,9.12.247.196,ShuffleMapTask,187,1436924746139,0,1436924745952,173,4,0,103112,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1057,2,6,9.12.247.202,ShuffleMapTask,5406,1436924757212,0,1436924751806,5392,5,0,67672,136,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1257,2,1,9.12.247.201,ShuffleMapTask,6564,1436924781925,0,1436924775361,6552,4,0,71951,211,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1457,3,9,9.12.247.199,ResultTask,652,1436924820476,0,1436924819824,454,185,0,null,0,937,0,0,null,null,null,null,null,25,3,149,2425,291,28,
1657,4,9,9.12.247.199,ShuffleMapTask,163,1436924821778,0,1436924821615,151,4,0,131758,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1857,4,7,9.12.247.186,ShuffleMapTask,5707,1436924838383,0,1436924832676,5697,3,0,92817,100,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2057,4,1,9.12.247.201,ShuffleMapTask,5818,1436924861623,0,1436924855805,5811,2,0,79517,132,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2257,6,4,9.12.247.208,ShuffleMapTask,221,1436924894808,0,1436924894587,210,2,0,61140,15,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2457,6,9,9.12.247.199,ShuffleMapTask,239,1436924895690,0,1436924895451,229,2,0,107401,20,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2657,6,9,9.12.247.199,ShuffleMapTask,3536,1436924916800,0,1436924913264,3525,1,0,72394,16,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2857,6,8,9.12.247.250,ShuffleMapTask,3666,1436924941504,0,1436924937838,3659,1,0,92609,81,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3057,8,5,9.12.247.196,ResultTask,414,1436924968870,0,1436924968456,406,2,0,null,14,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3257,8,3,9.12.247.192,ResultTask,493,1436924971291,0,1436924970798,477,2,0,null,24,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3457,8,8,9.12.247.250,ResultTask,4421,1436924997664,0,1436924993243,4413,2,0,null,120,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3657,8,1,9.12.247.201,ResultTask,5319,1436925028493,0,1436925023174,5311,2,0,null,101,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
1858,4,3,9.12.247.192,ShuffleMapTask,5497,1436924838190,0,1436924832693,5485,3,0,88097,87,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2058,4,2,9.12.247.200,ShuffleMapTask,4722,1436924860996,0,1436924856274,4714,2,0,68882,28,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2258,6,6,9.12.247.202,ShuffleMapTask,168,1436924894755,0,1436924894587,155,2,0,56058,18,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2458,6,1,9.12.247.201,ShuffleMapTask,218,1436924895678,0,1436924895460,210,2,0,79801,24,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2658,6,3,9.12.247.192,ShuffleMapTask,6617,1436924919931,0,1436924913314,6606,3,0,85482,163,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2858,6,4,9.12.247.208,ShuffleMapTask,3828,1436924941820,0,1436924937992,3820,2,0,73502,173,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3058,8,5,9.12.247.196,ResultTask,340,1436924968803,0,1436924968463,333,1,0,null,14,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3258,8,0,9.12.247.197,ResultTask,363,1436924971172,0,1436924970809,355,1,0,null,32,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3458,8,3,9.12.247.192,ResultTask,5560,1436924999050,0,1436924993490,5551,2,0,null,143,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3658,8,1,9.12.247.201,ResultTask,4867,1436925028233,0,1436925023366,4859,1,0,null,101,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
58,1,0,9.12.247.197,ResultTask,19983,1436924360566,0,1436924340583,19957,7,0,null,1527,2336,0,0,null,null,Hadoop,121457133,1180555,null,null,null,null,null,null,
258,1,2,9.12.247.200,ResultTask,16756,1436924468444,0,1436924451688,16735,4,0,null,1545,2336,0,0,null,null,Hadoop,121453532,1180555,null,null,null,null,null,null,
458,1,0,9.12.247.197,ResultTask,16405,1436924590360,0,1436924573955,16387,5,0,null,504,2336,0,0,null,null,Hadoop,121457148,1180555,null,null,null,null,null,null,
658,1,7,9.12.247.186,ResultTask,31659,1436924721140,0,1436924689481,31639,6,0,null,6023,2336,0,0,null,null,Hadoop,121452666,1180555,null,null,null,null,null,null,
858,2,0,9.12.247.197,ShuffleMapTask,225,1436924746184,0,1436924745959,204,3,0,112070,30,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1058,2,4,9.12.247.208,ShuffleMapTask,3360,1436924755246,0,1436924751886,3349,3,0,82773,179,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1258,2,1,9.12.247.201,ShuffleMapTask,8054,1436924783430,0,1436924775376,8044,4,0,63410,211,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1458,3,6,9.12.247.202,ResultTask,707,1436924820531,0,1436924819824,496,197,0,null,0,937,0,0,null,null,null,null,null,26,2,71,2522,194,28,
1658,4,3,9.12.247.192,ShuffleMapTask,210,1436924821831,0,1436924821621,196,6,0,83889,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1859,4,6,9.12.247.202,ShuffleMapTask,5082,1436924837831,0,1436924832749,5072,3,0,85282,141,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2059,4,5,9.12.247.196,ShuffleMapTask,4006,1436924860351,0,1436924856345,3997,2,0,408021,25,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2259,6,6,9.12.247.202,ShuffleMapTask,167,1436924894755,0,1436924894588,155,3,0,107292,18,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2459,6,8,9.12.247.250,ShuffleMapTask,146,1436924895612,0,1436924895466,137,3,1,86234,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2659,6,1,9.12.247.201,ShuffleMapTask,4431,1436924917897,0,1436924913466,4423,2,0,90967,119,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2859,6,2,9.12.247.200,ShuffleMapTask,7143,1436924945709,0,1436924938566,7134,3,0,69982,98,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3059,8,2,9.12.247.200,ResultTask,362,1436924968910,0,1436924968548,354,1,0,null,22,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3259,8,3,9.12.247.192,ResultTask,474,1436924971288,0,1436924970814,465,2,0,null,24,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3459,8,2,9.12.247.200,ResultTask,5046,1436924998685,0,1436924993639,5034,2,0,null,81,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3659,8,1,9.12.247.201,ResultTask,4481,1436925028920,0,1436925024439,4472,2,0,null,101,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
59,1,8,9.12.247.250,ResultTask,21254,1436924362249,0,1436924340995,21217,18,0,null,1562,2336,0,0,null,null,Hadoop,121455547,1180555,null,null,null,null,null,null,
259,1,9,9.12.247.199,ResultTask,18746,1436924470709,0,1436924451963,18728,5,0,null,1409,2336,0,0,null,null,Hadoop,121456402,1180555,null,null,null,null,null,null,
459,1,9,9.12.247.199,ResultTask,21893,1436924597281,0,1436924575388,21875,4,0,null,940,2336,0,0,null,null,Hadoop,121455284,1180555,null,null,null,null,null,null,
659,1,7,9.12.247.186,ResultTask,33188,1436924723204,0,1436924690016,33158,5,0,null,6056,2336,0,0,null,null,Hadoop,121453086,1180555,null,null,null,null,null,null,
859,2,9,9.12.247.199,ShuffleMapTask,269,1436924746229,0,1436924745960,247,13,1,79722,51,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1059,2,6,9.12.247.202,ShuffleMapTask,4542,1436924756886,0,1436924752344,4530,3,0,99026,114,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1259,2,4,9.12.247.208,ShuffleMapTask,4251,1436924779666,0,1436924775415,4240,4,0,79797,150,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1459,3,0,9.12.247.197,ResultTask,608,1436924820432,0,1436924819824,381,192,1,null,0,937,0,0,null,null,null,null,null,27,0,4,2619,0,27,
1659,4,2,9.12.247.200,ShuffleMapTask,184,1436924821806,0,1436924821622,160,5,0,83259,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
60,1,1,9.12.247.201,ResultTask,20364,1436924361436,0,1436924341072,20339,6,0,null,1569,2336,0,0,null,null,Hadoop,121452788,1180555,null,null,null,null,null,null,
260,1,9,9.12.247.199,ResultTask,18040,1436924470064,0,1436924452024,18023,4,0,null,1409,2336,0,0,null,null,Hadoop,121456069,1180555,null,null,null,null,null,null,
460,1,5,9.12.247.196,ResultTask,20528,1436924596017,0,1436924575489,20512,3,0,null,508,2336,0,0,null,null,Hadoop,121457302,1180555,null,null,null,null,null,null,
660,1,4,9.12.247.208,ResultTask,26972,1436924717199,0,1436924690227,26957,4,0,null,5594,2336,0,0,null,null,Hadoop,121453029,1180555,null,null,null,null,null,null,
860,2,4,9.12.247.208,ShuffleMapTask,170,1436924746136,0,1436924745966,158,3,0,90837,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1060,2,4,9.12.247.208,ShuffleMapTask,3267,1436924755684,0,1436924752417,3253,4,0,63245,179,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1260,2,3,9.12.247.192,ShuffleMapTask,5703,1436924781147,0,1436924775444,5683,5,0,110359,149,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1460,3,7,9.12.247.186,ResultTask,683,1436924820507,0,1436924819824,552,116,0,null,0,937,0,0,null,null,null,null,null,24,3,113,2328,291,27,
1660,4,2,9.12.247.200,ShuffleMapTask,144,1436924821767,0,1436924821623,132,5,0,73912,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1860,4,6,9.12.247.202,ShuffleMapTask,4458,1436924837265,0,1436924832807,4449,3,0,81131,141,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2060,4,6,9.12.247.202,ShuffleMapTask,4833,1436924861180,0,1436924856347,4822,2,0,80067,31,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2260,6,5,9.12.247.196,ShuffleMapTask,150,1436924894740,0,1436924894590,141,3,0,78183,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2460,6,0,9.12.247.197,ShuffleMapTask,148,1436924895619,0,1436924895471,137,2,0,119622,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2660,6,4,9.12.247.208,ShuffleMapTask,3502,1436924917127,0,1436924913625,3493,2,0,73028,167,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2860,6,5,9.12.247.196,ShuffleMapTask,4546,1436924943580,0,1436924939034,4538,2,0,84557,22,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3060,8,2,9.12.247.200,ResultTask,367,1436924968926,0,1436924968559,358,2,0,null,22,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3260,8,7,9.12.247.186,ResultTask,504,1436924971326,0,1436924970822,495,2,0,null,19,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3460,8,7,9.12.247.186,ResultTask,5540,1436924999227,0,1436924993687,5530,2,0,null,45,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3660,8,2,9.12.247.200,ResultTask,5934,1436925030690,0,1436925024756,5926,1,0,null,119,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
61,1,8,9.12.247.250,ResultTask,22831,1436924364033,0,1436924341202,22809,5,0,null,1688,2336,0,0,null,null,Hadoop,121454394,1180555,null,null,null,null,null,null,
261,1,9,9.12.247.199,ResultTask,18236,1436924470622,0,1436924452386,18219,4,0,null,1409,2336,0,0,null,null,Hadoop,121457123,1180555,null,null,null,null,null,null,
461,1,6,9.12.247.202,ResultTask,16901,1436924593413,0,1436924576512,16883,3,0,null,555,2336,0,0,null,null,Hadoop,121455626,1180555,null,null,null,null,null,null,
661,1,4,9.12.247.208,ResultTask,24884,1436924715406,0,1436924690522,24869,3,0,null,5540,2336,0,0,null,null,Hadoop,121458566,1180555,null,null,null,null,null,null,
861,2,6,9.12.247.202,ShuffleMapTask,172,1436924746152,0,1436924745980,154,8,0,112459,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1061,2,7,9.12.247.186,ShuffleMapTask,3928,1436924756438,0,1436924752510,3911,5,0,75892,225,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1261,2,4,9.12.247.208,ShuffleMapTask,4446,1436924779914,0,1436924775468,4435,4,0,78645,150,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1461,3,5,9.12.247.196,ResultTask,700,1436924820524,0,1436924819824,517,170,1,null,0,937,0,0,null,null,null,null,null,21,6,143,1843,582,27,
1661,4,2,9.12.247.200,ShuffleMapTask,169,1436924821793,0,1436924821624,149,7,1,81768,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1861,4,1,9.12.247.201,ShuffleMapTask,5593,1436924838407,0,1436924832814,5520,65,0,81923,95,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2061,4,0,9.12.247.197,ShuffleMapTask,4292,1436924860946,0,1436924856654,4284,2,0,104553,47,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2261,6,5,9.12.247.196,ShuffleMapTask,144,1436924894735,0,1436924894591,137,2,0,94789,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2461,6,0,9.12.247.197,ShuffleMapTask,149,1436924895620,0,1436924895471,136,7,0,52639,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2661,6,8,9.12.247.250,ShuffleMapTask,3429,1436924917173,0,1436924913744,3421,1,0,70965,58,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2861,6,0,9.12.247.197,ShuffleMapTask,5008,1436924944438,0,1436924939430,5000,2,0,78752,33,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3061,8,5,9.12.247.196,ResultTask,337,1436924968911,0,1436924968574,330,1,0,null,0,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3261,8,0,9.12.247.197,ResultTask,358,1436924971181,0,1436924970823,350,1,0,null,32,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3461,8,5,9.12.247.196,ResultTask,3881,1436924997588,0,1436924993707,3873,2,0,null,24,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3661,8,0,9.12.247.197,ResultTask,9617,1436925034485,0,1436925024868,9609,2,0,null,139,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
62,1,4,9.12.247.208,ResultTask,21549,1436924362941,0,1436924341392,21525,6,0,null,1836,2336,0,0,null,null,Hadoop,121456663,1180555,null,null,null,null,null,null,
262,1,8,9.12.247.250,ResultTask,22751,1436924475409,0,1436924452658,22732,6,1,null,1485,2336,0,0,null,null,Hadoop,121455274,1180555,null,null,null,null,null,null,
462,1,9,9.12.247.199,ResultTask,20653,1436924597653,0,1436924577000,20634,4,0,null,838,2336,0,0,null,null,Hadoop,121457144,1180555,null,null,null,null,null,null,
662,1,8,9.12.247.250,ResultTask,19565,1436924710528,0,1436924690963,19550,4,0,null,680,2336,0,0,null,null,Hadoop,121457039,1180555,null,null,null,null,null,null,
862,2,8,9.12.247.250,ShuffleMapTask,153,1436924746136,0,1436924745983,138,4,0,113067,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1062,2,7,9.12.247.186,ShuffleMapTask,3630,1436924756218,0,1436924752588,3611,9,0,76733,225,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1262,2,8,9.12.247.250,ShuffleMapTask,3647,1436924779126,0,1436924775479,3636,1,0,79381,155,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
1462,3,2,9.12.247.200,ResultTask,682,1436924820507,0,1436924819825,569,84,0,null,0,937,0,0,null,null,null,null,null,23,4,182,2231,388,27,
1662,4,3,9.12.247.192,ShuffleMapTask,209,1436924821835,0,1436924821626,195,4,0,76270,0,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
1862,4,8,9.12.247.250,ShuffleMapTask,3491,1436924836314,0,1436924832823,3481,2,0,76752,33,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2062,4,6,9.12.247.202,ShuffleMapTask,4941,1436924861617,0,1436924856676,4922,2,0,694510,31,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2262,6,6,9.12.247.202,ShuffleMapTask,164,1436924894756,0,1436924894592,154,1,0,53990,18,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2462,6,9,9.12.247.199,ShuffleMapTask,221,1436924895695,0,1436924895474,212,2,0,82733,20,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2662,6,8,9.12.247.250,ShuffleMapTask,3612,1436924917512,0,1436924913900,3605,2,0,85350,58,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2862,6,9,9.12.247.199,ShuffleMapTask,5405,1436924944905,0,1436924939500,5396,2,0,81249,44,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3062,8,9,9.12.247.199,ResultTask,358,1436924968950,0,1436924968592,350,1,0,null,29,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3262,8,3,9.12.247.192,ResultTask,478,1436924971311,0,1436924970833,463,2,0,null,24,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3462,8,7,9.12.247.186,ResultTask,5475,1436924999380,0,1436924993905,5466,3,0,null,17,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3662,8,1,9.12.247.201,ResultTask,4010,1436925029339,0,1436925025329,4002,1,0,null,22,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
1863,4,8,9.12.247.250,ShuffleMapTask,3573,1436924836745,0,1436924833172,3556,6,0,75144,33,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2063,4,9,9.12.247.199,ShuffleMapTask,4131,1436924860915,0,1436924856784,4117,3,0,102174,13,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2263,6,2,9.12.247.200,ShuffleMapTask,201,1436924894796,0,1436924894595,190,5,0,52633,27,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2463,6,1,9.12.247.201,ShuffleMapTask,292,1436924895768,0,1436924895476,284,2,0,78618,24,1957,0,0,97,1,Memory,108606240,1180555,null,null,null,null,null,null,
2663,6,1,9.12.247.201,ShuffleMapTask,4377,1436924918292,0,1436924913915,4368,2,0,3787301,119,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
2863,6,9,9.12.247.199,ShuffleMapTask,5746,1436924945445,0,1436924939699,5739,2,0,76301,44,1957,0,0,97,1,Disk,159374925,1180555,null,null,null,null,null,null,
3063,8,9,9.12.247.199,ResultTask,365,1436924968965,0,1436924968600,354,2,0,null,29,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3263,8,0,9.12.247.197,ResultTask,325,1436924971235,0,1436924970910,314,2,0,null,0,1825,0,0,null,null,Memory,108606240,1180555,null,null,null,null,null,null,
3463,8,4,9.12.247.208,ResultTask,4566,1436924998953,0,1436924994387,4556,2,0,null,187,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
3663,8,2,9.12.247.200,ResultTask,4961,1436925031393,0,1436925026432,4951,2,0,null,101,1825,0,0,null,null,Disk,159374925,1180555,null,null,null,null,null,null,
63,1,1,9.12.247.201,ResultTask,20375,1436924362076,0,1436924341701,20351,6,0,null,1590,2336,0,0,null,null,Hadoop,121455502,1180555,null,null,null,null,null,null,
