Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1436924295789,1436924311171,15382,0,0,0,
1,1436924311243,1436924742116,430873,1,1,1,
2,1436924743440,1436924820546,77106,2 3,3,2,
3,1436924820580,1436924894316,73736,5 4,5,4,
4,1436924894350,1436924967136,72786,6 7,7,6,
5,1436924967182,1436925051572,84390,8,8,8,
