Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440700624518,1440700637699,13181,True,
1,count at DataValidators.scala:38,,1600,1440700638144,1440701797115,1158971,True,
2,count at GradientDescent.scala:161,,1600,1440701797230,1440701897142,99912,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440701898437,1440702011927,113490,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440702011942,1440702013144,1202,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440702013284,1440702121795,108511,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440702121805,1440702122406,601,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440702122497,1440702218541,96044,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440702218547,1440702219059,512,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440702219148,1440702320132,100984,True,
