Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1438331224814,1438331238107,13293,True,
1,count at DataValidators.scala:38,,2400,1438331238700,1438332651863,1413163,True,
2,count at GradientDescent.scala:161,,2400,1438332652018,1438332809536,157518,True,
3,treeAggregate at GradientDescent.scala:189,,2400,1438332810941,1438332967447,156506,True,
4,treeAggregate at GradientDescent.scala:189,3,48,1438332967464,1438332968867,1403,True,
5,treeAggregate at GradientDescent.scala:189,,2400,1438332969017,1438333108093,139076,True,
6,treeAggregate at GradientDescent.scala:189,5,48,1438333108103,1438333108815,712,True,
7,treeAggregate at GradientDescent.scala:189,,2400,1438333108926,1438333250153,141227,True,
8,treeAggregate at GradientDescent.scala:189,7,48,1438333250161,1438333250783,622,True,
9,mean at LogisticRegressionApp.java:93,,2400,1438333250920,1438333392207,141287,True,
