Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438331224679,1438331238113,13434,0,0,0,
1,1438331238178,1438332651863,1413685,1,1,1,
2,1438332651883,1438332809536,157653,2,2,2,
3,1438332810740,1438332968867,158127,3 4,4,3,
4,1438332968896,1438333108816,139920,5 6,6,5,
5,1438333108839,1438333250783,141944,7 8,8,7,
6,1438333250853,1438333392207,141354,9,9,9,
