Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437595919726,1437595933874,14148,0,0,0,
1,1437595933951,1437596374730,440779,1,1,1,
2,1437596376002,1437596526036,150034,2 3,3,2,
3,1437596526065,1437596593046,66981,5 4,5,4,
4,1437596593072,1437596653560,60488,6 7,7,6,
5,1437596653609,1437596715946,62337,8,8,8,
