Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437641854828,1437641869982,15154,0,0,0,
1,1437641870047,1437642866021,995974,1,1,1,
2,1437642866968,1437643102424,235456,2 3,3,2,
3,1437643102451,1437643324986,222535,5 4,5,4,
4,1437643325012,1437643549455,224443,6 7,7,6,
5,1437643549505,1437643783392,233887,8,8,8,
