Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15022,15154,132,0.87105715
1,995483,995974,491,0.049298476
2,235221,235456,235,0.09980634
3,222402,222535,133,0.05976588
4,224353,224443,90,0.04009927
5,233817,233887,70,0.029928982
