Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1436921677325,1436921688898,11573,0,0,0,
1,1436921688949,1436921958437,269488,1,1,1,
2,1436921959459,1436921993929,34470,2 3,3,2,
3,1436921993969,1436922020969,27000,5 4,5,4,
4,1436922020996,1436922047471,26475,6 7,7,6,
5,1436922047495,1436922075362,27867,8,8,8,
