Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437633791631,1437633806850,15219,0,0,0,
1,1437633806919,1437634740011,933092,1,1,1,
2,1437634741117,1437634952017,210900,2 3,3,2,
3,1437634952044,1437635192037,239993,5 4,5,4,
4,1437635192062,1437635402653,210591,6 7,7,6,
5,1437635402682,1437635606848,204166,8,8,8,
