Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437593085576,1437593098889,13313,0,0,0,
1,1437593098971,1437593433899,334928,1,1,1,
2,1437593435122,1437593482361,47239,2 3,3,2,
3,1437593482389,1437593526159,43770,5 4,5,4,
4,1437593526186,1437593570825,44639,6 7,7,6,
5,1437593570858,1437593615885,45027,8,8,8,
