Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438299965486,1438299979907,14421,0,0,0,
1,1438299979975,1438301014883,1034908,1,1,1,
2,1438301014902,1438301108112,93210,2,2,2,
3,1438301109338,1438301206875,97537,3 4,4,3,
4,1438301206902,1438301309027,102125,5 6,6,5,
5,1438301309051,1438301408589,99538,7 8,8,7,
6,1438301408652,1438301507811,99159,9,9,9,
