Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440187750598,1440187766487,15889,0,0,0,
1,1440187766574,1440189125791,1359217,1,1,1,
2,1440189125806,1440189219946,94140,2,2,2,
3,1440189221116,1440189317082,95966,3 4,4,3,
4,1440189317110,1440189418569,101459,5 6,6,5,
5,1440189418599,1440189516882,98283,7 8,8,7,
6,1440189516942,1440189616946,100004,9,9,9,
