Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,16518,16612,94,0.565856
1,520299,520515,216,0.04149736
2,130151,130277,126,0.09671699
3,97575,97678,103,0.10544851
4,92650,92706,56,0.060406014
5,113788,113831,43,0.0377753
