Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,9898,9974,76,0.7619812
1,343373,343605,232,0.06751939
2,3351,3425,74,2.160584
3,7134,7262,128,1.7625998
4,4090,4168,78,1.8714011
5,3622,3667,45,1.2271612
6,6552,6582,30,0.45578852
