Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437603999633,1437604013899,14266,0,0,0,
1,1437604013959,1437604570106,556147,1,1,1,
2,1437604571065,1437604682370,111305,2 3,3,2,
3,1437604682396,1437604784940,102544,5 4,5,4,
4,1437604784964,1437604880782,95818,6 7,7,6,
5,1437604880829,1437604996491,115662,8,8,8,
