Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,7118,7206,88,1.2212045
1,327232,327475,243,0.07420414
2,5921,5989,68,1.135415
3,7862,7974,112,1.4045649
4,5974,6049,75,1.2398744
5,5629,5675,46,0.8105727
6,7679,7708,29,0.37623248
