Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440212218852,1440212234428,15576,0,0,0,
1,1440212234512,1440214102180,1867668,1,1,1,
2,1440214102196,1440214262972,160776,2,2,2,
3,1440214264015,1440214417347,153332,3 4,4,3,
4,1440214417374,1440214578247,160873,5 6,6,5,
5,1440214578272,1440214739297,161025,7 8,8,7,
6,1440214739344,1440214909056,169712,9,9,9,
