Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440710119929,1440710133757,13828,0,0,0,
1,1440710133839,1440711671147,1537308,1,1,1,
2,1440711671166,1440711813506,142340,2,2,2,
3,1440711814528,1440711984867,170339,3 4,4,3,
4,1440711984893,1440712134109,149216,5 6,6,5,
5,1440712134133,1440712290201,156068,7 8,8,7,
6,1440712290245,1440712428018,137773,9,9,9,
