Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438286059122,1438286073149,14027,0,0,0,
1,1438286073217,1438286896935,823718,1,1,1,
2,1438286896953,1438286961258,64305,2,2,2,
3,1438286962395,1438287028491,66096,3 4,4,3,
4,1438287028516,1438287094907,66391,5 6,6,5,
5,1438287094930,1438287156441,61511,7 8,8,7,
6,1438287156495,1438287221960,65465,9,9,9,
