Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,16237,16352,115,0.7032779
1,760357,760705,348,0.045747038
2,166833,167035,202,0.120932736
3,169114,169235,121,0.07149821
4,188780,188845,65,0.03441976
5,168983,169030,47,0.027805716
