Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437629001770,1437629017165,15395,0,0,0,
1,1437629017237,1437629901652,884415,1,1,1,
2,1437629902907,1437630093460,190553,2 3,3,2,
3,1437630093491,1437630286664,193173,5 4,5,4,
4,1437630286688,1437630466848,180160,6 7,7,6,
5,1437630466891,1437630665634,198743,8,8,8,
