Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,120133,120288,155,0.1288574
1,397331,397637,306,0.07695461
2,948466,948587,121,0.012755815
3,486293,486397,104,0.021381712
4,476160,476274,114,0.023935802
5,184875,184968,93,0.05027897
