Stage ID,Real Duration,Estimated Duration,Error,Error Percentage,Size,Error/AppDuration
0,15228,11570,3658,0.2402153926976622,2.2809087680652738,0.0032148067424815005
64,7838,10769,2931,0.3739474355702985,2.2809087680652738,0.0025758880705886488
128,14807,5699,9108,0.6151144728844465,2.2809087680652738,0.008004499674828186
65,15024,31469,16445,1.0945820021299255,2.2809087680652738,0.014452568857328669
3,17431,19044,1613,0.09253628592737077,2.2809087680652738,0.001417573339426643
4,9345,8827,518,0.05543071161048689,2.2809087680652738,4.552405392579052E-4
5,12839,10250,2589,0.20165121894228522,2.2809087680652738,0.002275323853549646
6,20326,20912,586,0.028830069861261437,2.2809087680652738,5.150018455697537E-4
7,21850,54490,32640,1.4938215102974828,2.2809087680652738,0.028685427029687308
8,9065,37282,28217,3.1127413127413126,2.2809087680652738,0.02479830559119751
9,21275,-17179,38454,1.8074735605170387,2.2809087680652738,0.03379501871935036
270,18352,15962,2390,0.130231037489102,2.2809087680652738,0.002100434148313501
207,6662,8817,2155,0.3234764335034524,2.2809087680652738,0.0018939061044416711
208,7142,6131,1011,0.1415569868384206,2.2809087680652738,8.885100100188072E-4
209,12431,18476,6045,0.486284289276808,2.2809087680652738,0.005312604362575361
18,6086,10427,4341,0.7132763720013144,2.2809087680652738,0.0038150563338196263
82,6356,11640,5284,0.8313404657016992,2.2809087680652738,0.004643805037526585
19,7641,15153,7512,0.9831173930113859,2.2809087680652738,0.006601866661979506
83,8036,8792,756,0.09407665505226481,2.2809087680652738,6.644051113493751E-4
20,14453,31719,17266,1.1946308724832215,2.2809087680652738,0.015174098746770254
84,21543,13111,8432,0.3914032400315648,2.2809087680652738,0.007410401982669221
151,6187,5534,653,0.10554388233392598,2.2809087680652738,5.738843091417222E-4
152,7591,3862,3729,0.49123962587274406,2.2809087680652738,0.003277204577012989
153,12760,11780,980,0.0768025078369906,2.2809087680652738,8.612658850825234E-4
31,5180,37028,31848,6.148262548262548,2.2809087680652738,0.027989383579702248
32,11114,8452,2662,0.23951772539139823,2.2809087680652738,0.002339479373560895
33,19871,10519,9352,0.4706355996175331,2.2809087680652738,0.008218937303358938
103,5858,6012,154,0.02628883578012974,2.2809087680652738,1.3534178194153938E-4
104,8318,3745,4573,0.5497715797066602,2.2809087680652738,0.004018947849471815
105,22043,30346,8303,0.3766728666696911,2.2809087680652738,0.007297031269224685
46,4912,5491,579,0.11787459283387622,2.2809087680652738,5.088499463905929E-4
238,6136,6805,669,0.10902868318122555,2.2809087680652738,5.879457929798042E-4
47,7490,5703,1787,0.23858477970627504,2.2809087680652738,0.001570491976165785
239,7563,25422,17859,2.361364537881793,2.2809087680652738,0.01569525249151917
48,16221,39665,23444,1.445286973676099,2.2809087680652738,0.02060358919374967
240,15292,86530,71238,4.6585142558200365,2.2809087680652738,0.0626069991035804
178,6008,5412,596,0.09920106524633822,2.2809087680652738,5.23790272968555E-4
179,7351,10311,2960,0.4026663039042307,2.2809087680652738,0.0026013745100451724
180,16126,18777,2651,0.16439290586630287,2.2809087680652738,0.0023298121034222136
126,5937,10093,4156,0.7000168435236651,2.2809087680652738,0.003652470426941803
63,6566,11972,5406,0.8233323180018276,2.2809087680652738,0.00475102385179196
127,7878,1881,5997,0.7612338156892612,2.2809087680652738,0.005270419911061115
0,23485,26226,2741,0.11671279540131999,4.838452653028071,0.0029232001416275005
64,11994,12019,25,0.00208437552109388,4.838452653028071,2.6661803553698473E-5
128,39671,49584,9913,0.24988026518111467,4.838452653028071,0.010571938345112518
65,50576,57530,6954,0.13749604555520406,4.838452653028071,0.007416247276496767
