Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438272501256,1438272513410,12154,0,0,0,
1,1438272513482,1438273031339,517857,1,1,1,
2,1438273031355,1438273053674,22319,2,2,2,
3,1438273054686,1438273081098,26412,3 4,4,3,
4,1438273081126,1438273108682,27556,5 6,6,5,
5,1438273108708,1438273136415,27707,7 8,8,7,
6,1438273136482,1438273168612,32130,9,9,9,
