Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15017,15106,89,0.58916986
1,1298712,1298967,255,0.019630983
2,89048,89107,59,0.06621253
3,88260,88390,130,0.14707546
4,93887,93974,87,0.0925788
5,98819,98876,57,0.057647966
6,90855,90884,29,0.031908806
