Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,87726,87866,140,0.15933353
1,371877,372199,322,0.086512856
2,1035246,1035339,93,0.008982565
3,381067,381185,118,0.030956097
4,223315,223440,125,0.05594343
5,133552,133656,104,0.077811696
