Stage ID,RDD ID,Name,Scope,Parent IDs,Use ExternalBlockStore,Deserialized,Use Memory,Use Disk,Replication,Number of Partitions,ExternalBlockStore Size,RddID,Memory Size,Number of Cached Partitions,Use Memory,Use Disk,Disk Size,Memory,Disk,
6,30,ReplicatedVertexView.upgrade(true; false) - shippedVerts true false (broadcast),22 mapPartitions ,26,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
33,67,ShuffledRDD,99 partitionBy ,66,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
46,67,ShuffledRDD,99 partitionBy ,66,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
48,67,ShuffledRDD,99 partitionBy ,66,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
63,67,ShuffledRDD,99 partitionBy ,66,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
65,92,EdgeRDD,146 zipPartitions ,80 91,false,true,true,false,1,1200,0,92,93947699840,2351,true,true,54771891570,true,true,
65,67,ShuffledRDD,99 partitionBy ,66,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
82,92,EdgeRDD,146 zipPartitions ,80 91,false,true,true,true,1,1200,0,92,93947699840,2351,true,true,54771891570,true,true,
82,67,ShuffledRDD,99 partitionBy ,66,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
83,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
84,104,EdgeRDD,169 zipPartitions ,92 103,false,true,true,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
84,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
103,104,EdgeRDD,169 zipPartitions ,92 103,false,true,true,true,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
103,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
104,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
105,104,EdgeRDD,169 zipPartitions ,92 103,false,true,true,true,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
105,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
126,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
126,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
127,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
128,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
151,130,GraphImpl.aggregateMessages - preAgg,231 mapPartitions ,128,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
151,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
151,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
152,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
153,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
153,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
178,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
178,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
179,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
180,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
180,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
207,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
207,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
208,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
208,155,ShuffledRDD,278 partitionBy ,154,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
209,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
209,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
238,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
238,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
239,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
239,155,ShuffledRDD,278 partitionBy ,154,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,104,EdgeRDD,169 zipPartitions ,92 103,false,false,false,false,1,1200,0,104,93174878464,2247,true,true,51152953449,true,true,
270,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
270,155,ShuffledRDD,278 partitionBy ,154,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
5,12,GraphImpl.aggregateMessages - preAgg,11 mapPartitions ,3,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
7,34,GraphImpl.aggregateMessages - preAgg,25 mapPartitions ,32,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
32,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
47,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
48,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
63,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
64,59,ShuffledRDD,94 partitionBy ,58,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
65,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
82,79,ShuffledRDD,122 partitionBy ,78,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
8,40,VertexRDD,29 zipPartitions ,26 38,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
32,66,ReplicatedVertexView.updateVertices - shippedVerts true false (broadcast),98 mapPartitions ,64,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
65,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
82,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
84,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
103,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
105,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
105,116,EdgeRDD,192 zipPartitions ,104 115,false,true,true,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
126,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
126,116,EdgeRDD,192 zipPartitions ,104 115,false,true,true,true,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
128,129,EdgeRDDImpl,null,128,false,true,true,true,1,1200,0,null,null,null,null,null,null,true,true,
128,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,116,EdgeRDD,192 zipPartitions ,104 115,false,true,true,true,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
151,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
151,116,EdgeRDD,192 zipPartitions ,104 115,false,false,false,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
153,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
153,116,EdgeRDD,192 zipPartitions ,104 115,false,false,false,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
178,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
178,116,EdgeRDD,192 zipPartitions ,104 115,false,false,false,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
180,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
180,116,EdgeRDD,192 zipPartitions ,104 115,false,false,false,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
207,154,GraphImpl.aggregateMessages - preAgg,277 mapPartitions ,152,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
207,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
207,116,EdgeRDD,192 zipPartitions ,104 115,false,false,false,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
209,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
209,116,EdgeRDD,192 zipPartitions ,104 115,false,false,false,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
238,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
238,116,EdgeRDD,192 zipPartitions ,104 115,false,false,false,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
240,91,ShuffledRDD,145 partitionBy ,90,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,116,EdgeRDD,192 zipPartitions ,104 115,false,false,false,false,1,1200,0,116,93076019680,2317,true,true,53881318391,true,true,
18,46,GraphImpl.aggregateMessages - preAgg,70 mapPartitions ,44,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
47,78,ReplicatedVertexView.updateVertices - shippedVerts true false (broadcast),121 mapPartitions ,76,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
84,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
103,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
105,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
126,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,128,EdgeRDD,215 zipPartitions ,116 127,false,true,true,false,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
151,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
151,128,EdgeRDD,215 zipPartitions ,116 127,false,true,true,true,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
153,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
153,128,EdgeRDD,215 zipPartitions ,116 127,false,true,true,true,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
178,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
178,128,EdgeRDD,215 zipPartitions ,116 127,false,false,false,false,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
180,153,EdgeRDDImpl,null,152,false,true,true,true,1,1200,0,null,null,null,null,null,null,true,true,
180,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
180,128,EdgeRDD,215 zipPartitions ,116 127,false,false,false,false,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
207,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
207,128,EdgeRDD,215 zipPartitions ,116 127,false,false,false,false,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
209,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
209,128,EdgeRDD,215 zipPartitions ,116 127,false,false,false,false,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
238,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
238,128,EdgeRDD,215 zipPartitions ,116 127,false,false,false,false,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
240,103,ShuffledRDD,168 partitionBy ,102,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,128,EdgeRDD,215 zipPartitions ,116 127,false,false,false,false,1,1200,0,128,94789195864,2337,true,true,53807065899,true,true,
270,178,MapPartitionsRDD,323 saveAsTextFile ,171,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
4,6,VertexRDD.createRoutingTables - vid2pid (aggregation),7 mapPartitions ,3,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
19,52,VertexRDD,74 zipPartitions ,38 50,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
64,90,ReplicatedVertexView.updateVertices - shippedVerts true false (broadcast),144 mapPartitions ,88,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
105,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
126,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
151,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
153,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
178,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
180,152,EdgeRDD,261 zipPartitions ,140 151,false,true,true,false,1,1200,0,152,93776648664,2343,true,true,54873844670,true,true,
180,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
207,152,EdgeRDD,261 zipPartitions ,140 151,false,true,true,true,1,1200,0,152,93776648664,2343,true,true,54873844670,true,true,
207,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
209,152,EdgeRDD,261 zipPartitions ,140 151,false,true,true,true,1,1200,0,152,93776648664,2343,true,true,54873844670,true,true,
209,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
238,152,EdgeRDD,261 zipPartitions ,140 151,false,false,false,false,1,1200,0,152,93776648664,2343,true,true,54873844670,true,true,
238,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,177,EdgeRDDImpl,null,176,false,true,true,true,1,1200,0,null,null,null,null,null,null,true,true,
240,152,EdgeRDD,261 zipPartitions ,140 151,false,false,false,false,1,1200,0,152,93776648664,2343,true,true,54873844670,true,true,
240,115,ShuffledRDD,191 partitionBy ,114,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
3,20,ReplicatedVertexView.upgrade(true; false) - shippedVerts true false (broadcast),16 mapPartitions ,16,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
31,58,GraphImpl.aggregateMessages - preAgg,93 mapPartitions ,56,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
83,102,ReplicatedVertexView.updateVertices - shippedVerts true false (broadcast),167 mapPartitions ,100,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
128,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
151,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
153,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
178,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
180,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
180,151,ShuffledRDD,260 partitionBy ,150,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
207,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
207,151,ShuffledRDD,260 partitionBy ,150,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
209,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
209,151,ShuffledRDD,260 partitionBy ,150,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
238,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
238,151,ShuffledRDD,260 partitionBy ,150,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,127,ShuffledRDD,214 partitionBy ,126,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,151,ShuffledRDD,260 partitionBy ,150,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,176,EdgeRDD,307 zipPartitions ,164 175,false,true,true,false,1,1200,0,176,91890595584,1200,true,true,2725787401,true,true,
104,114,ReplicatedVertexView.updateVertices - shippedVerts true false (broadcast),190 mapPartitions ,112,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
179,150,ReplicatedVertexView.updateVertices - shippedVerts true false (broadcast),259 mapPartitions ,148,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
240,175,ShuffledRDD,306 partitionBy ,174,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
32,64,VertexRDD,97 zipPartitions ,50 62,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
0,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input),2 mapPartitionsWithIndex ,2,false,false,false,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
4,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
5,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
6,26,VertexRDD,20 mapPartitions ,16,false,true,true,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
7,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
8,26,VertexRDD,20 mapPartitions ,16,false,true,true,true,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
9,45,EdgeRDDImpl,null,44,false,true,true,true,1,1200,0,null,null,null,null,null,null,true,true,
9,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
18,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
19,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
20,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
31,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
32,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
33,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
46,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
47,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
47,76,VertexRDD,120 zipPartitions ,62 74,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
48,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
63,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
64,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
65,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
82,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
83,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
84,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
103,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
104,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
105,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
126,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
127,126,ReplicatedVertexView.updateVertices - shippedVerts true false (broadcast),213 mapPartitions ,124,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
127,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
128,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
151,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
152,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
153,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
178,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
179,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
180,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
207,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
208,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
209,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
238,3,GraphLoader.edgeListFile - edges (hdfs://minli39.sl.cloud9.ibm.com:9000/SparkBench/PageRank/Input); EdgeRDD; EdgeRDD,2 mapPartitionsWithIndex ,2,false,true,true,true,1,1200,0,3,19382584712,2529,true,true,71975275145,true,true,
239,174,ReplicatedVertexView.updateVertices - shippedVerts true false (broadcast),305 mapPartitions ,172,false,false,false,false,1,1200,0,null,null,null,null,null,null,false,false,
239,26,VertexRDD,20 mapPartitions ,16,false,false,false,false,1,1200,0,26,10863095544,2508,true,true,6123813324,true,true,
