Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437607176608,1437607192067,15459,0,0,0,
1,1437607192255,1437607783281,591026,1,1,1,
2,1437607784299,1437607911266,126967,2 3,3,2,
3,1437607911294,1437608026342,115048,5 4,5,4,
4,1437608026367,1437608157930,131563,6 7,7,6,
5,1437608157971,1437608287908,129937,8,8,8,
