Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,324808,324951,143,0.044006635
1,1104414,1104707,293,0.026522871
2,2584271,2584365,94,0.003637257
3,1500754,1500866,112,0.007462358
4,1224368,1224486,118,0.009636696
5,642488,642591,103,0.016028857
